
Time,Displacement,Force
(s),(mm),(N)
"0.0000","0.0000","0.0010"
"0.0200","0.0000","0.0020"
"0.0400","0.0000","0.0009"
"0.0600","0.0000","0.0019"
"0.0800","0.0000","0.0025"
"0.1000","0.0000","0.0021"
"0.1200","0.0000","0.0024"
"0.1400","0.0000","0.0015"
"0.1600","0.0000","0.0026"
"0.1800","0.0000","0.0019"
"0.2000","0.0000","0.0022"
"0.2200","0.0000","0.0032"
"0.2400","0.0000","0.0023"
"0.2600","0.0000","0.0031"
"0.2800","0.0000","0.0020"
"0.3000","0.0000","0.0025"
"0.3200","0.0000","0.0034"
"0.3400","0.0000","0.0010"
"0.3600","0.0000","0.0047"
"0.3800","0.0000","0.0017"
"0.4000","0.0000","0.0032"
"0.4200","0.0000","0.0039"
"0.4400","0.0000","-0.0002"
"0.4600","0.0000","0.0042"
"0.4800","0.0000","0.0010"
"0.5000","0.0000","0.0029"
"0.5200","0.0000","0.0026"
"0.5400","0.0000","0.0023"
"0.5600","0.0000","0.0029"
"0.5800","0.0000","0.0017"
"0.6000","0.0000","0.0025"
"0.6200","0.0000","0.0027"
"0.6400","0.0000","0.0034"
"0.6600","0.0000","0.0024"
"0.6800","0.0000","0.0038"
"0.7000","0.0000","0.0027"
"0.7200","0.0000","0.0028"
"0.7400","0.0000","0.0029"
"0.7600","0.0000","0.0029"
"0.7800","0.0000","0.0039"
"0.8000","0.0000","0.0029"
"0.8200","0.0000","0.0041"
"0.8400","0.0000","0.0039"
"0.8600","0.0000","0.0026"
"0.8800","0.0000","0.0050"
"0.9000","0.0000","0.0026"
"0.9200","0.0000","0.0043"
"0.9400","0.0000","0.0056"
"0.9600","0.0000","0.0028"
"0.9800","0.0000","0.0051"
"1.0000","0.0000","0.0039"
"1.0200","0.0000","0.0032"
"1.0400","0.0000","0.0043"
"1.0600","0.0000","0.0045"
"1.0800","0.0000","0.0043"
"1.1000","0.0000","0.0055"
"1.1200","0.0000","0.0042"
"1.1400","0.0000","0.0047"
"1.1600","0.0000","0.0046"
"1.1800","0.0000","0.0053"
"1.2000","0.0000","0.0059"
"1.2200","0.0000","0.0029"
"1.2400","0.0000","0.0056"
"1.2600","0.0000","0.0060"
"1.2800","0.0000","0.0027"
"1.3000","0.0000","0.0056"
"1.3200","0.0000","0.0044"
"1.3400","0.0000","0.0048"
"1.3600","0.0000","0.0074"
"1.3800","0.0000","0.0018"
"1.4000","0.0000","0.0069"
"1.4200","0.0000","0.0048"
"1.4400","0.0000","0.0028"
"1.4600","0.0000","0.0055"
"1.4800","0.0000","0.0033"
"1.5000","0.0000","0.0067"
"1.5200","0.0000","0.0040"
"1.5400","0.0000","0.0044"
"1.5600","0.0000","0.0056"
"1.5800","0.0000","0.0040"
"1.6000","0.0000","0.0057"
"1.6200","0.0000","0.0049"
"1.6400","0.0000","0.0042"
"1.6600","0.0000","0.0078"
"1.6800","0.0000","0.0033"
"1.7000","0.0000","0.0054"
"1.7200","0.0000","0.0061"
"1.7400","0.0000","0.0041"
"1.7600","0.0000","0.0062"
"1.7800","0.0000","0.0036"
"1.8000","0.0000","0.0072"
"1.8200","0.0000","0.0049"
"1.8400","0.0000","0.0051"
"1.8600","0.0000","0.0065"
"1.8800","0.0000","0.0042"
"1.9000","0.0000","0.0073"
"1.9200","0.0000","0.0058"
"1.9400","0.0000","0.0048"
"1.9600","0.0000","0.0071"
"1.9800","0.0000","0.0047"
"2.0000","0.0000","0.0063"
"2.0200","0.0000","0.0061"
"2.0400","0.0000","0.0048"
"2.0600","0.0000","0.0076"
"2.0800","0.0000","0.0060"
"2.1000","0.0000","0.0063"
"2.1200","0.0000","0.0065"
"2.1400","0.0000","0.0061"
"2.1600","0.0000","0.0058"
"2.1800","0.0000","0.0072"
"2.2000","0.0000","0.0059"
"2.2200","0.0000","0.0069"
"2.2400","0.0000","0.0071"
"2.2600","0.0000","0.0056"
"2.2800","0.0000","0.0069"
"2.3000","0.0000","0.0077"
"2.3200","0.0000","0.0068"
"2.3400","0.0000","0.0070"
"2.3600","0.0000","0.0075"
"2.3800","0.0000","0.0060"
"2.4000","0.0000","0.0080"
"2.4200","0.0000","0.0053"
"2.4400","0.0000","0.0082"
"2.4600","0.0000","0.0071"
"2.4800","0.0000","0.0057"
"2.5000","0.0000","0.0086"
"2.5200","0.0000","0.0063"
"2.5400","0.0000","0.0082"
"2.5600","0.0000","0.0059"
"2.5800","0.0000","0.0073"
"2.6000","0.0000","0.0085"
"2.6200","0.0000","0.0058"
"2.6400","0.0000","0.0074"
"2.6600","0.0000","0.0075"
"2.6800","0.0000","0.0069"
"2.7000","0.0000","0.0063"
"2.7200","0.0000","0.0079"
"2.7400","0.0000","0.0074"
"2.7600","0.0000","0.0078"
"2.7800","0.0000","0.0091"
"2.8000","0.0000","0.0061"
"2.8200","0.0000","0.0090"
"2.8400","0.0000","0.0083"
"2.8600","0.0000","0.0070"
"2.8800","0.0000","0.0090"
"2.9000","0.0000","0.0083"
"2.9200","0.0000","0.0074"
"2.9400","0.0000","0.0084"
"2.9600","0.0000","0.0093"
"2.9800","0.0000","0.0067"
