Time,Displacement,Force
(s),(mm),(N)
"0.0000","0.0000","0.0063"
"0.0200","0.0000","0.0061"
"0.0400","0.0000","0.0058"
"0.0600","0.0000","0.0067"
"0.0800","0.0000","0.0063"
"0.1000","0.0000","0.0071"
"0.1200","0.0000","0.0065"
"0.1400","0.0000","0.0066"
"0.1600","0.0000","0.0069"
"0.1800","0.0000","0.0070"
"0.2000","0.0000","0.0077"
"0.2200","0.0000","0.0071"
"0.2400","0.0000","0.0070"
"0.2600","0.0000","0.0080"
"0.2800","0.0000","0.0073"
"0.3000","0.0000","0.0083"
"0.3200","0.0000","0.0074"
"0.3400","0.0000","0.0077"
"0.3600","0.0000","0.0089"
"0.3800","0.0000","0.0070"
"0.4000","0.0000","0.0094"
"0.4200","0.0000","0.0080"
"0.4400","0.0000","0.0089"
"0.4600","0.0000","0.0092"
"0.4800","0.0000","0.0084"
"0.5000","0.0000","0.0093"
"0.5200","0.0000","0.0090"
"0.5400","0.0000","0.0101"
"0.5600","0.0000","0.0089"
"0.5800","0.0000","0.0097"
"0.6000","0.0000","0.0097"
"0.6200","0.0000","0.0095"
"0.6400","0.0000","0.0114"
"0.6600","0.0000","0.0093"
"0.6800","0.0000","0.0103"
"0.7000","0.0000","0.0111"
"0.7200","0.0000","0.0090"
"0.7400","0.0000","0.0114"
"0.7600","0.0000","0.0102"
"0.7800","0.0000","0.0102"
"0.8000","0.0000","0.0116"
"0.8200","0.0000","0.0091"
"0.8400","0.0000","0.0109"
"0.8600","0.0000","0.0106"
"0.8800","0.0000","0.0107"
"0.9000","0.0000","0.0116"
"0.9200","0.0000","0.0111"
"0.9400","0.0000","0.0119"
"0.9600","0.0000","0.0114"
"0.9800","0.0000","0.0125"
"1.0000","0.0000","0.0114"
"1.0200","0.0000","0.0128"
"1.0400","0.0000","0.0122"
"1.0600","0.0000","0.0123"
"1.0800","0.0000","0.0128"
"1.1000","0.0000","0.0125"
"1.1200","0.0000","0.0126"
"1.1400","0.0000","0.0134"
"1.1600","0.0000","0.0127"
"1.1800","0.0000","0.0135"
"1.2000","0.0000","0.0136"
"1.2200","0.0000","0.0127"
"1.2400","0.0000","0.0145"
"1.2600","0.0000","0.0127"
"1.2800","0.0000","0.0147"
"1.3000","0.0000","0.0133"
"1.3200","0.0000","0.0138"
"1.3400","0.0000","0.0144"
"1.3600","0.0000","0.0130"
"1.3800","0.0000","0.0151"
"1.4000","0.0000","0.0134"
"1.4200","0.0000","0.0147"
"1.4400","0.0000","0.0146"
"1.4600","0.0000","0.0144"
"1.4800","0.0000","0.0148"
"1.5000","0.0000","0.0152"
"1.5200","0.0000","0.0147"
"1.5400","0.0000","0.0161"
"1.5600","0.0000","0.0152"
"1.5800","0.0000","0.0155"
"1.6000","0.0000","0.0163"
