
Time,Displacement,Force
(s),(mm),(N)
"0.0000","0.0000","0.0042"
"0.0200","0.0000","0.0001"
"0.0400","0.0000","-0.0004"
"0.0600","0.0000","0.0033"
"0.0800","0.0000","0.0024"
"0.1000","0.0000","-0.0001"
"0.1200","0.0000","-0.0006"
"0.1400","0.0000","0.0059"
"0.1600","0.0000","0.0041"
"0.1800","0.0000","0.0000"
"0.2000","0.0000","-0.0013"
"0.2200","0.0000","0.0039"
"0.2400","0.0000","0.0038"
"0.2600","0.0000","-0.0011"
"0.2800","0.0000","0.0007"
"0.3000","0.0000","0.0058"
"0.3200","0.0000","0.0042"
"0.3400","0.0000","-0.0022"
"0.3600","0.0000","0.0002"
"0.3800","0.0000","0.0041"
"0.4000","0.0000","0.0041"
"0.4200","0.0000","0.0018"
"0.4400","0.0000","0.0017"
"0.4600","0.0000","0.0042"
"0.4800","0.0000","0.0036"
"0.5000","0.0000","-0.0001"
"0.5200","0.0000","0.0002"
"0.5400","0.0000","0.0017"
"0.5600","0.0000","0.0057"
"0.5800","0.0000","0.0031"
"0.6000","0.0000","0.0031"
"0.6200","0.0000","0.0022"
"0.6400","0.0000","0.0007"
"0.6600","0.0000","0.0026"
"0.6800","0.0000","0.0025"
"0.7000","0.0000","0.0046"
"0.7200","0.0000","0.0017"
"0.7400","0.0000","0.0029"
"0.7600","0.0000","0.0028"
"0.7800","0.0000","0.0031"
"0.8000","0.0000","0.0008"
"0.8200","0.0000","0.0012"
"0.8400","0.0000","0.0036"
"0.8600","0.0000","0.0054"
"0.8800","0.0000","0.0042"
"0.9000","0.0000","0.0031"
"0.9200","0.0000","0.0023"
"0.9400","0.0000","0.0005"
"0.9600","0.0000","0.0018"
"0.9800","0.0000","0.0047"
"1.0000","0.0000","0.0063"
"1.0200","0.0000","0.0013"
"1.0400","0.0000","0.0012"
"1.0600","0.0000","0.0055"
"1.0800","0.0000","0.0055"
"1.1000","0.0000","-0.0018"
"1.1200","0.0000","0.0008"
"1.1400","0.0000","0.0095"
"1.1600","0.0000","0.0061"
"1.1800","0.0000","-0.0009"
"1.2000","0.0000","-0.0012"
"1.2200","0.0000","0.0066"
"1.2400","0.0000","0.0047"
"1.2600","0.0000","0.0023"
"1.2800","0.0000","0.0030"
"1.3000","0.0000","0.0021"
"1.3200","0.0000","0.0051"
"1.3400","0.0000","0.0028"
"1.3600","0.0000","0.0034"
"1.3800","0.0000","0.0017"
"1.4000","0.0000","0.0061"
"1.4200","0.0000","0.0045"
"1.4400","0.0000","0.0034"
"1.4600","0.0000","0.0009"
"1.4800","0.0000","0.0031"
"1.5000","0.0000","0.0061"
"1.5200","0.0000","0.0032"
"1.5400","0.0000","0.0037"
"1.5600","0.0000","0.0038"
"1.5800","0.0000","0.0046"
"1.6000","0.0000","0.0045"
"1.6200","0.0000","0.0005"
"1.6400","0.0000","-0.0010"
"1.6600","0.0000","0.0057"
"1.6800","0.0000","0.0101"
"1.7000","0.0000","0.0050"
"1.7200","0.0000","-0.0013"
"1.7400","0.0000","0.0033"
"1.7600","0.0000","0.0070"
"1.7800","0.0000","0.0001"
"1.8000","0.0000","-0.0011"
"1.8200","0.0000","0.0101"
"1.8400","0.0000","0.0109"
"1.8600","0.0000","-0.0024"
"1.8800","0.0000","-0.0028"
"1.9000","0.0000","0.0098"
"1.9200","0.0000","0.0125"
"1.9400","0.0000","-0.0056"
"1.9600","0.0000","-0.0055"
"1.9800","0.0000","0.0095"
"2.0000","0.0000","0.0146"
"2.0200","0.0000","-0.0015"
"2.0400","0.0000","-0.0049"
"2.0600","0.0000","0.0096"
"2.0800","0.0000","0.0075"
"2.1000","0.0000","-0.0023"
"2.1200","0.0000","-0.0038"
"2.1400","0.0000","0.0135"
"2.1600","0.0000","0.0111"
"2.1800","0.0000","-0.0042"
"2.2000","0.0000","-0.0041"
"2.2200","0.0000","0.0096"
"2.2400","0.0000","0.0095"
"2.2600","0.0000","-0.0037"
"2.2800","0.0000","0.0005"
"2.3000","0.0000","0.0128"
"2.3200","0.0000","0.0104"
"2.3400","0.0000","-0.0077"
"2.3600","0.0000","-0.0036"
"2.3800","0.0000","0.0125"
"2.4000","0.0000","0.0133"
"2.4200","0.0000","-0.0029"
"2.4400","0.0000","-0.0049"
"2.4600","0.0000","0.0087"
"2.4800","0.0000","0.0117"
